,0,1,2
715,1.3842233,1.2999096,0.9744967
716,1.124608,0.9677351,0.3576302
717,0.5656028,0.6428938,0.7744084
718,1.074904,1.8595033,1.335069
719,0.7436485,1.3577166,0.69391084
720,1.0276108,0.8490534,0.6109182
721,1.101196,0.24219394,0.2849589
722,1.2498636,1.5231097,0.79306316
723,0.9154947,0.6720926,0.88726854
724,0.7029684,0.1910679,1.1012836
725,2.0210185,1.024086,0.0
726,1.0437487,0.37453052,1.1579981
727,0.8491341,0.9561163,0.7495897
728,1.4093812,0.7711726,1.22075
729,0.83573395,0.23809841,1.0202409
730,1.0764685,0.6599925,0.6420701
731,0.65440756,0.2735684,1.005598
732,0.7970401,0.89800113,1.2728921
733,1.438134,0.3474831,1.17439
734,1.2863569,0.47410977,0.83026886
735,0.5138569,0.8539554,0.82162726
736,0.97440505,1.3219764,0.8245697
737,0.8931641,0.18757737,0.25279874
738,0.8902979,0.76055455,0.9616523
739,0.86095434,1.0137346,0.6404007
740,1.0670698,0.4461411,0.47977698
741,0.6365135,1.4855208,0.87041247
742,1.0625648,0.39445856,0.32692027
743,1.226019,1.1109123,1.5185726
744,1.6355318,0.6434421,0.69175553
745,0.5450699,1.0915403,0.7146035
746,0.8735081,0.18061566,0.17894831
747,0.75894064,0.21105815,1.3966666
748,1.5476984,1.1814401,1.241196
749,1.6016281,0.0,0.6689345
750,0.9970928,0.35441783,0.65504897
751,1.5052565,0.18871054,0.5645429
752,0.2495181,1.07746,0.81895065
753,0.5533394,1.3745937,0.85383725
754,0.84761196,1.1033399,1.2893184
755,1.5800412,1.2467515,0.99836767
756,1.314331,0.86432385,0.70160353
757,2.292046,0.9049118,0.8221309
758,0.97331226,0.53506875,1.5185441
759,0.8640106,0.97431815,1.1431828
760,0.0,1.1237202,0.8061942
761,0.7192433,0.8984658,0.6971429
762,0.66768086,0.9005094,1.5382514
763,0.78790194,1.8864512,0.18634298
764,1.081274,2.1033123,0.7027439
765,1.1972761,1.0018431,0.9006783
766,0.66701376,0.39739805,1.3356125
767,0.9444206,0.33980808,1.041727
768,1.20365,0.584896,1.1630744
769,0.0,0.0,0.0
770,2.002893,1.5143676,1.1506159
771,0.7504791,0.6242886,0.683981
772,0.6208594,1.401223,0.9439353
773,1.2353692,1.1147492,0.2007162
774,0.74112064,1.440213,1.1814345
775,1.9153178,2.4841654,0.6193996
776,0.535507,1.1446216,0.96164215
777,0.6929467,0.0,0.831756
778,1.1980348,1.011174,0.25154266
779,0.62141263,1.4798636,0.4661616
780,1.1124599,0.704583,1.3296198
781,0.9174967,1.34271,1.1629646
782,0.81373125,0.75344145,0.6947682
783,0.5287897,0.0,0.10386258
784,0.8932885,0.85978943,0.7079298
785,0.35005453,1.3002262,0.32752645
786,1.2159685,0.2927304,0.91948617
787,1.4882585,0.0,1.5381991
788,1.0499594,1.0541813,1.7132536
789,1.6695886,0.8597737,0.84999406
790,1.660039,0.64967716,0.44802648
791,0.6312592,0.57578003,0.36608458
792,0.63949883,1.1473007,1.1317817
793,0.79338765,0.8631279,1.0990515
794,1.979867,0.98421425,0.7043128
795,0.54786396,0.9197146,1.0670975
796,0.6125238,0.9144743,0.99526477
797,1.0630414,0.43398252,0.025793701
798,0.89572746,0.028671004,1.1742629
799,0.40502763,1.2409673,1.1464268
800,1.8431914,1.1158822,1.364636
801,0.47933948,0.43801883,0.6957487
802,1.043781,1.1021864,0.8212384
803,1.4078603,1.4438581,1.169118
804,1.4310601,0.0,0.4226631
805,1.3028786,0.6003594,0.30312186
806,1.4165823,1.0426036,0.73281765
807,0.8423665,0.9150262,1.3442525
808,1.1800716,0.88860416,1.1019776
809,0.60749173,0.88758886,0.7253087
810,0.9948652,0.0,0.40919036
811,1.2072444,1.2963774,1.2598841
812,2.202131,0.93749636,0.7391271
813,1.274011,1.0003569,0.979059
814,0.610726,1.1179585,0.25081342
815,0.65684354,1.4584036,1.1205215
816,1.2533238,0.1900347,1.468795
817,0.7701188,0.847883,1.422706
818,0.85966766,0.1907139,0.8583232
819,1.680465,1.1442001,0.7539402
820,0.84729767,1.7400298,0.94303226
821,1.3321389,0.6143569,0.45551664
822,1.1773176,0.4726483,0.5857183
823,0.8743325,0.5650667,0.6393842
824,0.88960594,0.9948254,0.7243627
825,1.3263572,0.11353798,0.8127047
826,0.6890811,1.2452064,0.9391303
827,1.4291277,1.5428214,0.37256217
828,1.722173,0.0,1.0057628
829,0.5585869,0.6876253,0.64508283
830,1.7078574,0.62256545,0.7054312
831,1.0174974,0.6721864,1.2598696
832,0.8335999,0.52419066,0.7728293
833,0.7975526,0.62337816,0.49615198
834,1.8072114,0.9278124,0.866493
835,1.0482857,0.07494251,0.50783813
836,1.3438455,0.6475183,0.7915983
837,1.4901311,0.55701995,0.99481225
838,1.1590405,0.23936361,0.4239856
839,1.4777812,0.50600946,0.8581033
840,0.6913443,0.7316282,0.77699745
841,1.1193693,1.065655,1.221661
842,0.8186003,1.4346359,0.86408544
843,0.9192041,1.2947474,0.5741699
844,0.12234551,1.4423246,1.0087233
845,0.34003925,1.1407027,1.4744552
846,1.4087892,0.7579705,0.9665412
847,0.53183514,0.8204724,1.5126215
848,1.7158811,1.6152766,1.0955106
849,0.5080533,1.7726533,0.39585948
850,1.0999308,1.1214201,0.48938072
851,0.38758138,0.02966078,1.0145539
852,0.9657182,1.9350777,0.4662674
853,0.6730679,1.3421113,0.39822692
854,1.0604731,0.17971063,0.2159774
855,0.5064101,0.97596395,1.4871392
856,0.9584218,1.6858721,0.6018654
857,1.3536766,0.77575797,0.6267138
858,0.17835057,0.47159597,0.5919288
859,0.6786843,1.5771189,0.6998323
860,0.506225,1.0743539,1.481977
861,0.78051865,0.44078192,0.5464474
862,0.90709364,0.9389968,0.045188904
863,1.0486628,0.9971892,0.9889209
864,0.75276506,0.12568955,0.8588345
865,0.615094,1.1429632,0.82716
866,0.83836216,0.5098071,1.3615211
867,0.91207373,1.3221476,0.54573226
868,0.9799639,0.72149926,0.73991066
869,1.8624985,0.31224948,0.83142304
870,1.2438917,1.0700772,0.9936063
871,0.2921191,0.66109794,0.8919964
872,0.909661,0.6491748,0.6073924
873,1.9011025,0.5975722,1.4081991
874,1.6263506,1.3502994,1.264224
875,1.3351274,0.69311816,1.4140143
876,0.722522,0.95137846,0.7452044
877,0.8698385,1.2373579,1.0414492
878,0.70524323,0.3299068,1.1796117
879,0.6847447,0.8756214,0.6447903
880,1.0169291,0.86525023,0.111598015
881,1.9899325,1.1146204,0.0
882,1.1830871,0.7448326,1.2691488
883,1.4440604,0.88357896,1.1340468
884,0.5132664,0.73817533,0.443739
885,0.6403584,0.0,0.5317257
886,1.2764639,1.2115765,0.9268651
887,1.7346163,0.7643083,0.44155037
888,1.4660115,1.2825189,0.22911584
889,0.9772488,1.2107558,1.0103481
890,0.80792415,2.2413738,0.5605718
891,1.0673677,0.5952123,0.6477756
892,1.5617509,0.78413,0.5236387
893,0.7191157,0.5708606,0.3012728
894,0.50236547,1.3348374,0.7465209
895,0.6726081,0.25954652,0.63852996
896,0.84755975,1.2843223,0.5684108
897,0.6836496,0.33577532,1.1618252
898,0.610185,1.0490377,0.70192754
899,0.8389243,0.3844362,0.37587786
900,1.3187854,0.44453844,1.4880601
901,1.0433751,2.0242145,0.6152787
902,1.6260993,0.11229789,0.9701247
903,0.3449581,0.9864973,0.41455096
904,0.6350341,0.59255856,0.8253808
905,0.44635123,1.510016,1.3787559
906,1.7461145,0.5262989,0.22839004
907,0.5684087,0.49394876,0.8694484
908,1.1871295,0.92248005,1.0587959
909,1.3624364,1.9217529,0.72746265
910,1.5246742,0.5478809,0.39747667
911,0.7264911,0.30967832,0.5166866
912,0.5204224,0.6216256,1.6392386
913,1.6065192,0.75434047,0.4554276
914,0.7751404,0.45587862,0.5326828
915,1.6340377,0.81443435,1.2743735
916,0.38908523,0.0,0.20681396
917,0.86715853,1.3983343,0.7868968
918,0.0,0.5982068,0.87372804
919,0.8190805,0.5924493,0.58576655
920,0.7384033,1.1512659,1.0586066
921,0.4535234,0.55466807,1.3897622
922,1.5269163,1.3806069,1.0387928
923,1.0556655,0.5859536,0.0
924,0.9489728,0.24123241,0.37653023
925,0.5959157,0.85868627,1.4432459
926,1.1976084,1.304707,0.66715044
927,1.0286051,0.9808617,0.8741602
928,0.53467745,0.59454924,0.48029488
929,1.2443134,1.4738593,1.3025783
930,0.6368586,1.0457375,0.15613118
931,1.4560399,0.79618514,0.8182603
932,1.5553184,0.7829366,0.7959049
933,0.97151285,0.81654143,0.58179086
934,0.833484,0.5723028,0.7370953
935,0.08835518,0.6318227,1.369616
936,0.5453526,1.0032768,0.9322537
937,1.280703,0.90846926,0.8211143
938,0.69537306,0.38402903,1.9071951
939,1.1509383,0.364657,0.33842432
940,0.30883956,0.76303345,1.248445
941,1.2391028,1.3389885,0.58096755
942,0.8695671,0.61294407,1.0891699
943,0.91743004,1.1844373,1.242222
944,1.6408098,0.4952,0.61533505
945,0.9709922,1.2403147,1.0767535
946,1.8591542,1.3724709,0.9547404
947,1.5373032,0.0,0.0049746335
948,0.7442452,1.1547692,1.062114
949,0.60794485,0.25396928,1.0692525
950,1.059718,1.5483959,1.0094349
951,1.8035843,1.1811395,1.1202922
952,0.95942914,0.8931019,0.17628506
953,0.6435788,0.66288096,1.2164533
954,1.5797948,0.9667325,0.5445858
955,1.3760675,1.276314,0.05765578
956,1.2210497,0.3544662,0.19300109
957,0.7025513,0.69598246,0.9361657
958,0.9169961,0.781988,1.2238408
959,0.9082997,1.3555982,0.66976327
960,0.58153373,0.6755385,1.8388069
961,0.104062736,0.62748975,0.46183544
962,0.64742875,1.2059186,0.30968142
963,0.094922185,0.29121336,1.0751965
964,0.7725374,0.47741506,0.9002898
965,0.73736876,1.0029697,1.3641928
966,0.5001467,0.98267305,0.49530697
967,1.1345675,1.3809955,1.295104
968,1.0031439,0.752969,0.87513185
969,0.8789632,0.8103739,0.5581882
970,0.5224562,0.909103,1.523194
971,1.6092505,0.57018286,0.55615234
972,0.23829004,0.497687,0.49499053
973,0.27073777,1.3836048,1.1080123
974,1.5791088,0.76093864,1.0772055
975,0.93599546,0.0,1.1859232
976,1.839221,1.4280593,0.5718365
977,0.41361892,0.6003498,0.80372334
978,0.53806275,1.064163,0.93935287
979,0.41853303,0.29755527,1.2854525
980,1.4261918,0.28141868,0.42275107
981,1.2406361,0.10153424,0.53181124
982,1.062685,0.74275506,1.005273
983,1.6834798,0.21618795,0.8256713
984,0.51948047,0.68962413,0.9295529
985,0.753757,0.55989134,0.0
986,0.9541889,0.6975495,0.3746844
987,1.2360748,1.1470985,1.3205245
988,1.002272,0.43343806,1.3382874
989,0.23190212,1.2440224,0.8228494
990,0.7171417,0.6598328,1.6566005
991,1.3225296,0.72485685,0.88329697
992,0.43012983,0.32362092,1.3512715
993,1.3139532,1.2212384,0.90386605
994,1.3824962,1.3400841,0.7313586
995,1.8342211,0.20242557,0.8683486
996,0.83229077,0.7719605,0.34902745
997,1.588582,0.08852662,0.6142147
998,1.3195901,0.93687093,1.1351467
999,1.058039,0.789256,0.49907374
